pageid,title,wikidata,label
393634,Emomali Rahmon,Q57366,Emomali Rahmon
5491580,Sirojiddin Muhriddin,Q18198123,Sirodjidin Aslov
37749977,Ramazon Rahimov,Q7289157,Ramazon Rahimov
41170373,Kokhir Rasulzoda,Q15222839,Kokhir Rasulzoda
50647638,Rustam Emomali,Q24258837,Rustam Emomali
50714820,Saimumin Yatimov,Q4539588,Saimumin Yatimov
53690921,Sherali Mirzo,Q20611394,Sherali Mirzo
58551555,Emomali Sobirzoda,Q56702398,Emomali Sobirzoda
